date,ticker,vol10,momentum,market_cap,beta
1/17/2014,WNC,35.42,0.21057904227609697,935.9412,1.8926
1/17/2014,WOOF,21.912,0.08673835125448036,2956.2544,0.9765
1/17/2014,WPX,25.956999999999997,-0.06301229508196723,3745.0797,1.4435
1/17/2014,WR,14.249,-0.028305642908236908,4140.1397,0.8011
1/17/2014,WSM,21.4,0.013321523738601718,5102.3820000000005,1.0577
1/17/2014,WSO,17.896,0.011987603064148363,3305.0835,1.0799
1/17/2014,WST,17.924,0.3625983317509834,3507.835,0.8411
1/17/2014,WU,25.928,-0.004617435910909076,9084.5366,1.0574
1/17/2014,WWD,15.048,0.0669831434806111,3147.8263,1.2944
1/17/2014,WWE,25.21,0.3486098129641232,1468.2171,0.8704
1/17/2014,WWW,38.545,0.13213107877455377,2938.0145,0.802
1/17/2014,WYN,24.01,0.1827467655207835,9690.9162,1.2426
1/17/2014,WYNN,23.805999999999997,0.3642578401700044,21819.1991,1.2084
1/17/2014,X,42.028,0.3965263919650883,3966.7656,1.4955
1/17/2014,XEC,49.275,0.2758867450683878,8803.6795,1.4925
1/17/2014,XONE,69.868,-0.12909803921568622,829.8772,1.2596
1/17/2014,XOOM,39.269,-0.23034682080924862,960.4847,1.2215
1/17/2014,XRAY,14.342,0.1373242926381184,6833.0421,0.9439
1/17/2014,XRTX,3.2680000000000002,-0.01423358013812129,357.7978,0.7561
1/17/2014,XYL,12.495,0.17922919634750378,6746.7348,1.1213
1/17/2014,YELP,76.189,0.4931116389548693,5788.7648,2.0674
1/17/2014,YRCW,170.14700000000002,-0.7314903082300603,173.0238,1.2542
1/17/2014,YUM,18.337,0.010215891792625604,32108.3338,0.8475
1/17/2014,ZBH,22.186999999999998,0.09185627544685221,16402.1944,1.0359
1/17/2014,ZINCQ,26.59,0.1324237560192615,815.0627,1.3697
1/17/2014,ZION,16.972,0.008925278197267753,5567.9955,1.3206
1/17/2014,ZLC,132.15200000000002,0.3849462365591398,491.7461,0.8506
1/17/2014,ZLTQ,133.745,1.998371335504886,804.5316,1.3333
1/17/2014,ZUMZ,54.364,-0.1037504381352962,682.2767,1.5665
