date,momentum,beta,market_cap,vol10
2016-02-05,0.01207440134187628,-0.003569031052395377,0.0006846269531019163,-0.010144233333986171
2016-02-12,0.01217487183708346,-0.006566408951877661,0.0007987847499327098,-0.009968081664537056
2016-02-19,0.012126328946233085,-0.006036831563142387,0.0008158281588198867,-0.009811770639102673
2016-02-26,0.012090926756994944,-0.007345149695668546,0.0007850643345215126,-0.009923696183546151
2016-03-04,0.011719424965956725,-0.004959804719483739,0.0007867611948628321,-0.009800627071473429
2016-03-11,0.011696269481554286,-0.004563689168604619,0.0008383405198285579,-0.009710303177791922
2016-03-18,0.011729664115936076,-0.00392309918823245,0.0008512587334035924,-0.009870275565769202
2016-03-25,0.011847301139127306,-0.004395636409886129,0.0008042087098306867,-0.009354326643849787
2016-04-01,0.01182285759477514,-0.0047706986859130385,0.0007347845754860764,-0.009374378899406812
2016-04-08,0.01187626228068238,-0.004516733825405246,0.0007553737027525526,-0.00915201082888206
2016-04-15,0.011713241651396105,-0.004317745464237372,0.0006255294324188433,-0.009142002033502655
2016-04-22,0.011692559835979296,-0.0037545380279489396,0.0005289248282996235,-0.009278152066993832
2016-04-29,0.011696023387620194,-0.003960871420901694,0.00046913219659710907,-0.009203747944334473
2016-05-06,0.012004832152201664,-0.004956062321727951,0.00045616556822107384,-0.009057041339045125
2016-05-13,0.011992464946458796,-0.005423430050218674,0.00048099348929269776,-0.00929528608685034
2016-05-20,0.011889300048676136,-0.005172095626375781,0.00047926525864024777,-0.00944489599864331
2016-05-27,0.011674538285427947,-0.005517001906668,0.000447220978297212,-0.009253536692718995
2016-06-03,0.011712458837660747,-0.0064248825615922205,0.00042452461379828977,-0.00921961785714875
2016-06-10,0.01162330465611668,-0.005518701533828806,0.00044289753405762005,-0.009459163698740454
2016-06-17,0.011685301116923811,-0.005349924963853511,0.0004865966646806118,-0.009576415676220223
2016-06-24,0.011678270645283366,-0.005713518522631426,0.0004767965808684856,-0.009427806481106926
2016-07-01,0.011881452388925025,-0.006436525648392671,0.0005379129020041133,-0.009330156299512627
2016-07-08,0.011759041051375395,-0.0057343158659447745,0.00038878159044565823,-0.009590194300382849
2016-07-15,0.011792709602758272,-0.006249669559934879,0.0003223539818820477,-0.00954903165704116
2016-07-22,0.011890526950849847,-0.007410340370134821,0.0002951592973785063,-0.009526123827211302
2016-07-29,0.01208976245423017,-0.007018579418657229,0.00029582316922355755,-0.00938951267891542
2016-08-05,0.011983314981004838,-0.006088624987051884,0.00030392705811035974,-0.009545809574815652
2016-08-12,0.01193912138166302,-0.006168435085821771,0.0002976234748311169,-0.009438118647993233
2016-08-19,0.01191950465340442,-0.0051871370018563845,0.00025190680365884475,-0.009492981934460265
2016-08-26,0.011835138399957642,-0.00554517080298408,0.0002470801229577272,-0.009298425078857014
2016-09-02,0.011877602836122898,-0.00522990401848148,0.00019454582887884492,-0.00946150876001038
2016-09-09,0.011974965235639722,-0.005590073298525002,0.00018556993839190673,-0.009242265276216098
2016-09-16,0.012032901542368805,-0.005451832994804363,9.122524917743992e-05,-0.00910682883791265
2016-09-23,0.011982784555329539,-0.004830076177743127,-1.7804356054072515e-05,-0.009257858521175567
2016-09-30,0.01202477842565627,-0.0038954902834454205,-1.7238980032496162e-05,-0.00916723924692426
2016-10-07,0.01187726792228613,-0.0022295014481559833,-5.494078195171604e-05,-0.008991114359943056
2016-10-14,0.011874389983671853,-0.0030516022855427674,0.00015149553399255162,-0.009049010543326439
2016-10-21,0.011770633345990881,-0.0034239426255483134,6.43710549105385e-05,-0.009311627686195902
2016-10-28,0.011712741501581267,-0.0042172782081506726,0.00028762606618897094,-0.008936433497409647
2016-11-04,0.011950782283137406,-0.004412300743624686,0.0003331291472357247,-0.008882930861156593
2016-11-11,0.011902693176207502,-0.0021308121359966707,3.0532564595034365e-05,-0.008819193056388617
2016-11-18,0.01187740440177363,-0.0017783401750348755,-0.0001231275746973054,-0.008902247304024167
2016-11-25,0.01191944254394155,-0.000995156895358632,-0.00014493548958592983,-0.00866546139975004
2016-12-02,0.012509187887111688,-0.00046766818390797063,-5.3059464469715444e-05,-0.008622581725329318
2016-12-09,0.01203892196616968,0.00013798454947636888,-6.853820942406206e-05,-0.008107613106282668
2016-12-16,0.012008637727235769,-0.0012409832518454494,-4.911590810018663e-05,-0.00884961641707103
2016-12-23,0.011402790364982436,-0.0015427134990515787,-8.547265828634426e-06,-0.008772461006235579
2016-12-30,0.010608533528409899,-0.0022012492562553197,-7.602631253331724e-06,-0.009405552668639242
