Ticker,Weight
GGP,0.0
GHL,0.0
GIII,0.0
GILD,0.0
GIMO,0.0
GIS,0.0
GKOS,0.0
GLNG,0.0
GLPI,0.0
GLW,0.0
GM,0.0
GME,0.0
GMED,0.0
GNL,0.0
GNRC,0.0
GNTX,0.0
GOOG,0.0
GOOGL,0.0
GOV,0.0
GOV.1,0.0
GPC,0.0
GPK,0.0
GPN,0.0
GPOR,0.0
GPRE,0.0
GPRE.1,0.0
GPS,0.0
GPT,0.0
GRA,0.0
GRMN,0.0
GRUB,0.0
GS,0.0
GSM,0.0
GT,0.0
GT.1,0.0
GTN,0.0
GWR,0.0
GWW,0.0
GXP,0.0
H,0.0
HA,0.0
HA.1,0.0
HAE,0.0
HAIN,0.0
HAL,0.0
HALO,0.0
HALO.1,0.0
HAR,0.0
HAS,0.0
HAS.1,0.0
HAWK,0.0
HBAN,0.0
HBHC,0.0
HBI,0.0
HCA,0.0
HCN,0.0
HCP,0.0
HD,0.0
HDP,0.0
HDS,0.0
HE,0.0
HES,0.0
HFC,0.0
HI,0.0
HIBB,0.0
HIG,0.0
HII,0.0
HIW,0.0
HLF,0.0
HLI,0.0
HLS,0.0
HLT,0.0
HMHC,0.0
HMST,0.0
HMST.1,0.0
HNI,0.0
HOG,0.0
HOLX,0.0
HON,0.0
HOPE,0.0
HP,0.0
HPE,0.0
HPP,0.0
HPQ,0.0
HPT,0.0
HPT.1,0.0
HQY,0.0
HR,0.0
HRB,0.0
HRC,0.0
HRG,0.0
HRL,0.0
HRS,0.0
HRTX,0.0
HSC,0.0
HSIC,0.0
HST,0.0
HSY,0.0
HT,0.0
HTA,0.0
HTGC,0.0
HTGC.1,0.0
HTLD,0.0
HTZ,0.0
HUBG,0.0
HUBS,0.0
HUM,0.0
HUN,0.0
HW,0.0
HXL,0.0
HZN,0.0
HZNP,0.0
HZNP.1,0.0
IAC,0.0
IBKR,0.0
IBM,0.0
ICE,0.0
ICPT,0.0
ICPT.1,0.0
IDCC,0.0
IDTI,0.0
IDXX,0.0
IFF,0.0
IGT,0.0
IIVI,0.0
ILG,0.0
ILMN,0.0
IMAX,0.0
IMPV,0.0
IMPV.1,0.0
INCY,0.0
INCY.1,0.0
INFN,0.0
INGR,0.0
INN,0.0
INOV,0.0
INST,0.0
INTC,0.0
INTU,0.0
INVA,0.0
INVN,0.0
IONS,0.0
IP,0.0
IPG,0.0
IPHI,0.0
IPXL,0.0
IPXL.1,0.0
IQNT,0.0
IR,0.0
IRBT,0.0
IRBT.1,0.0
IRM,0.0
IRWD,0.0
IRWD.1,0.0
ISBC,0.0
ISIL,0.0
IT,0.0
ITCI,0.0
ITT,0.0
ITW,0.0
IVC,0.0
IVR,0.0
IVZ,0.0
JACK,0.0
JAZZ,0.0
JAZZ.1,0.0
JBHT,0.0
JBL,0.0
JBLU,0.0
JCI,0.0
JCOM,0.0
JEC,0.0
JKHY,0.0
JLL,0.0
JNJ,0.0
JNPR,0.0
JNS,0.0
JOY,0.0
JOY.1,0.0
JPM,0.0
JUNO,0.0
JWN,0.0
K,0.0
KAR,0.0
KATE,0.0
KBH,0.0
KBR,0.0
KEX,0.0
KEY,0.0
KEYS,0.0
KFRC,0.0
KFY,0.0
KHC,0.0
KIM,0.0
KITE,0.0
KLAC,0.0
KLIC,0.0
KLIC.1,0.0
KLXI,0.0
KMB,0.0
KMI,0.0
KMT,0.0
KMX,0.0
KN,0.0
KNX,0.0
KO,0.0
KORS,0.0
KR,0.0
KRC,0.0
KRG,0.0
KRNY,0.0
KS,0.0
KSS,0.0
KSU,0.0
L,0.0
LADR,0.0
LAMR,0.0
LAZ,0.0
LB,0.0
LBRDK,0.0
LBTYA,0.0
LBTYK,0.0
LCI.1,0.0
LDOS,0.0
LEA,0.0
LECO,0.0
LEG,0.0
LEN,0.0
LGF.A,0.0
LGIH,0.0
LH,0.0
LHO,0.0
LII,0.0
LITE,0.0
LKQ,0.0
LL,0.0
LLL,0.0
LLTC,0.0
LLY,0.0
LM,0.0
LMNX,0.0
LMNX.1,0.0
LMT,0.0
LNC,0.0
LNCE,0.0
LNG,0.0
LNT,0.0
LOCK,0.0
LOGM,0.0
LOW,0.0
LPI,0.0
LPLA,0.0
LPT,0.0
LPX,0.0
LQ,0.0
LRCX,0.0
LSTR,0.0
LTRPA,0.0
LUK,0.0
LULU,0.0
LUV,0.0
LVLT,0.0
LVLT.1,0.0
LVNTA,0.0
LVS,0.0
LXP,0.0
LXRX,0.0
LXRX.1,0.0
LYB,0.0
LYV,0.0
M,0.0
MA,0.0
MAA,0.0
MAC,0.0
MAN,0.0
MANH,0.0
MAR,0.0
MAR.1,0.0
MAS,0.0
MASI,0.0
MAT,0.0
MB,0.0
MBFI,0.0
MBI,0.0
MC,0.0
MCD,0.0
MCHP,0.0
MCK,0.0
MCO,0.0
MD,0.0
MDC,0.0
MDCO,0.0
MDLZ,0.0
MDLZ.1,0.0
MDP,0.0
MDRX,0.0
MDSO,0.0
MDSO.1,0.0
MDT,0.0
MDU,0.0
MELI,0.0
MENT,0.0
MET,0.0
MFS,0.0
MGI,0.0
MGI.1,0.0
MGM,0.0
MHK,0.0
MHLD,0.0
MIC,0.0
MIDD,0.0
MIK,0.0
MJN,0.0
MKC,0.0
MKSI,0.0
MLHR,0.0
MLM,0.0
MMC,0.0
MMM,0.0
MMS,0.0
MNK,0.0
