-0.5144334631,0.9102,-0.4678786353,-1.0023297646,CBPX
-0.4084364038,0.7428,-1.3210185568,0.2775595559,CBRL
0.8560588018,1.0752,-0.601216786,1.3777697652,CBS
0.5331645878,0.8483,-0.4919956752,-1.3178108103,CBZ
0.5648083515,1.0383,0.235907017,-1.1667751647,CCC
1.304150098,1.0714,0.3595476696,-1.0954674525,CCF
-0.4113965831,1.0708,-1.6360836608,0.6109015821,CCK
0.429234686,1.0696,-1.0067795401,-0.3367114844,CCOI
-0.3499391501,1.0444,-1.0857284665,0.7391645668,CDK
-0.5269003974,0.9228,-1.5238525377,0.6736467784,CDNS
0.8174334231,1.1228,-1.9945874954,0.9253775343,CE
0.9630849655,1.4498,-2.319565096,-0.123901387,CEB
1.0727403695,0.6918,-0.5225518237,-0.4028873707,CENTA
-2.0748313113,0.9375,1.0270552972,1.1355070843,CERN
0.471406177,0.8131,-1.2301270884,-0.2691927612,CFFN
0.715201963,1.0776,-0.5851992946,-0.8574230105,CFNL
0.1585163403,1.0878,1.1003761298,0.1537415719,CHH
-0.896005682,1.5828,1.6785099564,-0.8005961373,CHRS
-0.0190526162,0.7011,-1.2563110547,0.8343693502,CHRW
-0.4744498485,0.8065,0.1673490763,-2.5183704399,CHUY
0.1530066247,1.3881,-0.2414355305,0.178257314,CIEN
0.1806051358,0.7249,0.2552895583,0.1619024967,CIM
-0.2954582183,1.5006,2.5882568509,-0.8928854077,CIR
-1.1122860012,0.7994,0.2111151385,1.8281695079,CL
-0.7046968465,1.2747,-1.1202815929,-1.2445683488,CLDT
0.4322208729,0.9652,-1.0760913854,0.0726028151,CLH
-0.177839434,1.1207,-0.3941613068,-0.110375644,CLI
-0.9165243056,0.6216,-0.5041614753,1.0857284665,CLX
1.9698118772,1.2128,0.1510235642,0.9336541656,CMA
2.0748313113,1.3329,0.6804040454,-1.9753229426,CMCO
0.0299424877,0.9801,-0.6719622688,0.1455908736,CMD
0.3326298863,0.9253,0.0107467375,1.5774856751,CME
-0.8798585547,0.4142,-0.4469976707,0.904957932,CMG
-0.6398680072,1.0606,-0.8043032435,-0.0887753475,CMPR
0.9374362494,0.9122,-0.3112283798,0.8381806365,CNA
